obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,zone
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4352.5,33.68455703,1.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4352.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4383.5,33.72490699,1.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4383.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3652.5,35.4528338,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3652.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3683.5,35.43612672,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3683.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3712.5,35.50067833,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3712.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3743.5,35.62453142,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3743.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3773.5,35.7446189,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3773.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3804.5,35.81176517,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3804.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3834.5,35.78297228,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3834.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3865.5,35.64360582,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3865.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3896.5,35.41711539,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3896.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3926.5,35.15784,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3926.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3957.5,34.90818192,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3957.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3987.5,33.80638133,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3987.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4018.5,33.52638739,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4018.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4049.5,33.45412166,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4049.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4077.5,33.5076551,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4077.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4108.5,33.64207276,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4108.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4138.5,33.77792485,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4138.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4169.5,33.86094711,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4169.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4199.5,33.84381086,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4199.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4230.5,33.7116506,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4230.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4261.5,33.48763296,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4261.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4291.5,33.22769369,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4291.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4322.5,32.97645229,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4322.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4352.5,32.80626516,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4352.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4383.5,32.79212958,1.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4383.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3652.5,35.06627826,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3652.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3683.5,35.00839555,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3683.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3712.5,35.05509609,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3712.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3743.5,35.16628575,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3743.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3773.5,35.27416513,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3773.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3804.5,35.32882212,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3804.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3834.5,35.29057313,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3834.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3865.5,35.14757014,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3865.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3896.5,34.92553667,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3896.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3926.5,34.67833178,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3926.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3957.5,34.44748274,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3957.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3987.5,34.09818119,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3987.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4018.5,33.91767558,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4018.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4049.5,33.88953724,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4049.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4077.5,33.96427939,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4077.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4108.5,34.10619215,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4108.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4138.5,34.23942697,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4138.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4169.5,34.31550949,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4169.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4199.5,34.2935647,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4199.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4230.5,34.16374838,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4230.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4261.5,33.95162694,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4261.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4291.5,33.71178698,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4291.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4322.5,33.48717739,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4322.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4352.5,33.34336207,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4352.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4383.5,33.34904141,1.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4383.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3652.5,34.16617293,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3652.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3683.5,34.1561274,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3683.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3712.5,34.19509818,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3712.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3743.5,34.25847898,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3743.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3773.5,34.30860731,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3773.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3804.5,34.32075702,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3804.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3834.5,34.28186532,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3834.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3865.5,34.18907913,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3865.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3896.5,34.06651105,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3896.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3926.5,33.94463969,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3926.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3957.5,33.84629925,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3957.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3987.5,33.79315898,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3987.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4018.5,33.7953208,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4018.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4049.5,33.84867204,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4049.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4077.5,33.93014145,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4077.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4108.5,34.02712318,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4108.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4138.5,34.09897199,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4138.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4169.5,34.12616819,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4169.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4199.5,34.09710343,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4199.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4230.5,34.01232468,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4230.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4261.5,33.89569046,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4261.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4291.5,33.77836845,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4291.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4322.5,33.68376283,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4322.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4352.5,33.64077308,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4352.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4383.5,33.6819963,1.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4383.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3652.5,35.71548787,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3652.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3683.5,35.72875872,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3683.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3712.5,35.81815434,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3712.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3743.5,35.95644445,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3743.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3773.5,36.08170884,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3773.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3804.5,36.15100549,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3804.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3834.5,36.12753717,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3834.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3865.5,36.0021539,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3865.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3896.5,35.79971081,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3896.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3926.5,35.57164162,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3926.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3957.5,35.35817138,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3957.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:3987.5,35.22036781,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,3987.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4018.5,35.18183272,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4018.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4049.5,35.24529294,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4049.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4077.5,35.37604679,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4077.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4108.5,35.55842583,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4108.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4138.5,35.71845626,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4138.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4169.5,35.81610388,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4169.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4199.5,35.8142945,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4199.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4230.5,35.70692312,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4230.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4261.5,35.51953846,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4261.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4291.5,35.30433288,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4291.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4322.5,35.1029164,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4322.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4352.5,34.97634228,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4352.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-3-8_time:4383.5,34.99043158,1.0,oname:hds_otype:lst_usecol:trgw-0-3-8,,,hds,lst,4383.5,,trgw-0-3-8,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3652.5,34.63615755,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3652.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3683.5,34.60440405,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3683.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3712.5,34.65412127,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3712.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3743.5,34.75415717,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3743.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3773.5,34.84402988,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3773.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3804.5,34.88014271,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3804.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3834.5,34.83168313,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3834.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3865.5,34.6933171,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3865.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3896.5,34.49367616,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3896.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3926.5,34.28137634,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3926.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3957.5,34.09332344,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3957.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:3987.5,33.95718639,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,3987.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4018.5,33.90161434,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4018.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4049.5,33.93694455,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4049.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4077.5,34.03564232,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4077.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4108.5,34.17698305,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4108.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4138.5,34.29564543,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4138.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4169.5,34.3539765,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4169.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4199.5,34.32234722,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4199.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4230.5,34.19789474,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4230.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4261.5,34.00843916,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4261.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4291.5,33.80410648,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4291.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4322.5,33.6233067,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4322.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4352.5,33.51954482,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4352.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-33-7_time:4383.5,33.5512038,1.0,oname:hds_otype:lst_usecol:trgw-0-33-7,,,hds,lst,4383.5,,trgw-0-33-7,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3652.5,34.34188897,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3652.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3683.5,34.28508031,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3683.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3712.5,34.32837973,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3712.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3743.5,34.41608752,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3743.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3773.5,34.49048643,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3773.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3804.5,34.51381573,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3804.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3834.5,34.46281557,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3834.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3865.5,34.33601108,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3865.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3896.5,34.16186497,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3896.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3926.5,33.98337661,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3926.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3957.5,33.8328109,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3957.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:3987.5,33.74098934,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,3987.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4018.5,33.72358757,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,4018.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4049.5,33.78021444,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,4049.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4077.5,33.88249198,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,4077.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4108.5,34.01310714,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,4108.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4138.5,34.11503851,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,4138.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4169.5,34.1584202,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,4169.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4199.5,34.12207903,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,4199.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4230.5,34.00695929,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,4230.5,,trgw-0-34-10,
oname:hds_otype:lst_usecol:trgw-0-34-10_time:4261.5,33.84117754,1.0,oname:hds_otype:lst_usecol:trgw-0-34-10,,,hds,lst,4261.5,,trgw-0-34-10,
